"ServerName","DateOffset","Risk","Count"
"Server59",-350,"none",83
"Server59",-350,"low",7
"Server59",-350,"medium",28
"Server59",-350,"high",14
"Server59",-350,"critical",7
"Server59",-350,"total",139
"Server60",-350,"none",95
"Server60",-350,"low",8
"Server60",-350,"medium",32
"Server60",-350,"high",16
"Server60",-350,"critical",8
"Server60",-350,"total",159
"Server61",-350,"none",38
"Server61",-350,"low",3
"Server61",-350,"medium",13
"Server61",-350,"high",6
"Server61",-350,"critical",3
"Server61",-350,"total",63
"Server62",-350,"none",86
"Server62",-350,"low",7
"Server62",-350,"medium",29
"Server62",-350,"high",14
"Server62",-350,"critical",7
"Server62",-350,"total",143
"Server63",-350,"none",89
"Server63",-350,"low",7
"Server63",-350,"medium",30
"Server63",-350,"high",15
"Server63",-350,"critical",7
"Server63",-350,"total",148
"Server64",-350,"none",100
"Server64",-350,"low",8
"Server64",-350,"medium",33
"Server64",-350,"high",17
"Server64",-350,"critical",8
"Server64",-350,"total",166
"Server65",-350,"none",90
"Server65",-350,"low",8
"Server65",-350,"medium",30
"Server65",-350,"high",15
"Server65",-350,"critical",8
"Server65",-350,"total",150
"Server66",-350,"none",41
"Server66",-350,"low",3
"Server66",-350,"medium",14
"Server66",-350,"high",7
"Server66",-350,"critical",3
"Server66",-350,"total",68
"Server67",-350,"none",93
"Server67",-350,"low",8
"Server67",-350,"medium",31
"Server67",-350,"high",16
"Server67",-350,"critical",8
"Server67",-350,"total",155
"Server68",-350,"none",58
"Server68",-350,"low",5
"Server68",-350,"medium",19
"Server68",-350,"high",10
"Server68",-350,"critical",5
"Server68",-350,"total",96
"Server69",-350,"none",94
"Server69",-350,"low",8
"Server69",-350,"medium",31
"Server69",-350,"high",16
"Server69",-350,"critical",8
"Server69",-350,"total",157
"Server70",-350,"none",68
"Server70",-350,"low",6
"Server70",-350,"medium",23
"Server70",-350,"high",11
"Server70",-350,"critical",6
"Server70",-350,"total",113
"Server71",-350,"none",47
"Server71",-350,"low",4
"Server71",-350,"medium",16
"Server71",-350,"high",8
"Server71",-350,"critical",4
"Server71",-350,"total",79
"Server72",-350,"none",86
"Server72",-350,"low",7
"Server72",-350,"medium",29
"Server72",-350,"high",14
"Server72",-350,"critical",7
"Server72",-350,"total",143
"Server73",-350,"none",47
"Server73",-350,"low",4
"Server73",-350,"medium",16
"Server73",-350,"high",8
"Server73",-350,"critical",4
"Server73",-350,"total",79
"Server74",-350,"none",53
"Server74",-350,"low",4
"Server74",-350,"medium",18
"Server74",-350,"high",9
"Server74",-350,"critical",4
"Server74",-350,"total",88
"Server75",-350,"none",35
"Server75",-350,"low",3
"Server75",-350,"medium",12
"Server75",-350,"high",6
"Server75",-350,"critical",3
"Server75",-350,"total",59
"Server76",-350,"none",107
"Server76",-350,"low",9
"Server76",-350,"medium",36
"Server76",-350,"high",18
"Server76",-350,"critical",9
"Server76",-350,"total",179
"Server77",-350,"none",38
"Server77",-350,"low",3
"Server77",-350,"medium",13
"Server77",-350,"high",6
"Server77",-350,"critical",3
"Server77",-350,"total",63
"Server78",-350,"none",102
"Server78",-350,"low",8
"Server78",-350,"medium",34
"Server78",-350,"high",17
"Server78",-350,"critical",8
"Server78",-350,"total",170
"Server79",-350,"none",32
"Server79",-350,"low",3
"Server79",-350,"medium",11
"Server79",-350,"high",5
"Server79",-350,"critical",3
"Server79",-350,"total",54
"Server80",-350,"none",95
"Server80",-350,"low",8
"Server80",-350,"medium",32
"Server80",-350,"high",16
"Server80",-350,"critical",8
"Server80",-350,"total",159
"Server81",-350,"none",101
"Server81",-350,"low",8
"Server81",-350,"medium",34
"Server81",-350,"high",17
"Server81",-350,"critical",8
"Server81",-350,"total",169
"Server82",-350,"none",118
"Server82",-350,"low",10
"Server82",-350,"medium",39
"Server82",-350,"high",20
"Server82",-350,"critical",10
"Server82",-350,"total",197
"Server83",-350,"none",62
"Server83",-350,"low",5
"Server83",-350,"medium",21
"Server83",-350,"high",10
"Server83",-350,"critical",5
"Server83",-350,"total",104
"Server84",-350,"none",38
"Server84",-350,"low",3
"Server84",-350,"medium",13
"Server84",-350,"high",6
"Server84",-350,"critical",3
"Server84",-350,"total",64
"Server85",-350,"none",98
"Server85",-350,"low",8
"Server85",-350,"medium",33
"Server85",-350,"high",16
"Server85",-350,"critical",8
"Server85",-350,"total",164
"Server86",-350,"none",48
"Server86",-350,"low",4
"Server86",-350,"medium",16
"Server86",-350,"high",8
"Server86",-350,"critical",4
"Server86",-350,"total",80
"Server87",-350,"none",55
"Server87",-350,"low",5
"Server87",-350,"medium",18
"Server87",-350,"high",9
"Server87",-350,"critical",5
"Server87",-350,"total",92
"Server88",-350,"none",74
"Server88",-350,"low",6
"Server88",-350,"medium",25
"Server88",-350,"high",12
"Server88",-350,"critical",6
"Server88",-350,"total",124
"Server89",-350,"none",46
"Server89",-350,"low",4
"Server89",-350,"medium",15
"Server89",-350,"high",8
"Server89",-350,"critical",4
"Server89",-350,"total",76
"Server90",-350,"none",44
"Server90",-350,"low",4
"Server90",-350,"medium",15
"Server90",-350,"high",7
"Server90",-350,"critical",4
"Server90",-350,"total",74
"Server91",-350,"none",95
"Server91",-350,"low",8
"Server91",-350,"medium",32
"Server91",-350,"high",16
"Server91",-350,"critical",8
"Server91",-350,"total",159
"Server92",-350,"none",91
"Server92",-350,"low",8
"Server92",-350,"medium",30
"Server92",-350,"high",15
"Server92",-350,"critical",8
"Server92",-350,"total",152
"Server93",-350,"none",46
"Server93",-350,"low",4
"Server93",-350,"medium",15
"Server93",-350,"high",8
"Server93",-350,"critical",4
"Server93",-350,"total",76
"Server94",-350,"none",113
"Server94",-350,"low",9
"Server94",-350,"medium",38
"Server94",-350,"high",19
"Server94",-350,"critical",9
"Server94",-350,"total",188
"Server95",-350,"none",112
"Server95",-350,"low",9
"Server95",-350,"medium",37
"Server95",-350,"high",19
"Server95",-350,"critical",9
"Server95",-350,"total",186
"Server96",-350,"none",115
"Server96",-350,"low",10
"Server96",-350,"medium",38
"Server96",-350,"high",19
"Server96",-350,"critical",10
"Server96",-350,"total",192
"Server97",-350,"none",59
"Server97",-350,"low",5
"Server97",-350,"medium",20
"Server97",-350,"high",10
"Server97",-350,"critical",5
"Server97",-350,"total",98
"Server98",-350,"none",89
"Server98",-350,"low",7
"Server98",-350,"medium",30
"Server98",-350,"high",15
"Server98",-350,"critical",7
"Server98",-350,"total",148
"Server99",-350,"none",92
"Server99",-350,"low",8
"Server99",-350,"medium",31
"Server99",-350,"high",15
"Server99",-350,"critical",8
"Server99",-350,"total",154
"Server0",-349,"none",77
"Server0",-349,"low",6
"Server0",-349,"medium",26
"Server0",-349,"high",13
"Server0",-349,"critical",6
"Server0",-349,"total",128
"Server1",-349,"none",104
"Server1",-349,"low",9
"Server1",-349,"medium",35
"Server1",-349,"high",17
"Server1",-349,"critical",9
"Server1",-349,"total",174
"Server2",-349,"none",104
"Server2",-349,"low",9
"Server2",-349,"medium",35
"Server2",-349,"high",17
"Server2",-349,"critical",9
"Server2",-349,"total",173
"Server3",-349,"none",44
"Server3",-349,"low",4
"Server3",-349,"medium",15
"Server3",-349,"high",7
"Server3",-349,"critical",4
"Server3",-349,"total",74
"Server4",-349,"none",48
"Server4",-349,"low",4
"Server4",-349,"medium",16
"Server4",-349,"high",8
"Server4",-349,"critical",4
"Server4",-349,"total",80
"Server5",-349,"none",70
"Server5",-349,"low",6
"Server5",-349,"medium",23
"Server5",-349,"high",12
"Server5",-349,"critical",6
"Server5",-349,"total",117
"Server6",-349,"none",82
"Server6",-349,"low",7
"Server6",-349,"medium",27
"Server6",-349,"high",14
"Server6",-349,"critical",7
"Server6",-349,"total",137
"Server7",-349,"none",88
"Server7",-349,"low",7
"Server7",-349,"medium",29
"Server7",-349,"high",15
"Server7",-349,"critical",7
"Server7",-349,"total",146
"Server8",-349,"none",70
"Server8",-349,"low",6
"Server8",-349,"medium",23
"Server8",-349,"high",12
"Server8",-349,"critical",6
"Server8",-349,"total",117
"Server9",-349,"none",100
"Server9",-349,"low",8
"Server9",-349,"medium",33
"Server9",-349,"high",17
"Server9",-349,"critical",8
"Server9",-349,"total",166
"Server10",-349,"none",98
"Server10",-349,"low",8
"Server10",-349,"medium",33
"Server10",-349,"high",16
"Server10",-349,"critical",8
"Server10",-349,"total",163
"Server11",-349,"none",52
"Server11",-349,"low",4
"Server11",-349,"medium",17
"Server11",-349,"high",9
"Server11",-349,"critical",4
"Server11",-349,"total",86
"Server12",-349,"none",43
"Server12",-349,"low",4
"Server12",-349,"medium",14
"Server12",-349,"high",7
"Server12",-349,"critical",4
"Server12",-349,"total",72
"Server13",-349,"none",49
"Server13",-349,"low",4
"Server13",-349,"medium",16
"Server13",-349,"high",8
"Server13",-349,"critical",4
"Server13",-349,"total",81
"Server14",-349,"none",44
"Server14",-349,"low",4
"Server14",-349,"medium",15
"Server14",-349,"high",7
"Server14",-349,"critical",4
"Server14",-349,"total",73
"Server15",-349,"none",100
"Server15",-349,"low",8
"Server15",-349,"medium",33
"Server15",-349,"high",17
"Server15",-349,"critical",8
"Server15",-349,"total",166
"Server16",-349,"none",94
"Server16",-349,"low",8
"Server16",-349,"medium",31
"Server16",-349,"high",16
"Server16",-349,"critical",8
"Server16",-349,"total",157
"Server17",-349,"none",110
"Server17",-349,"low",9
"Server17",-349,"medium",37
"Server17",-349,"high",18
"Server17",-349,"critical",9
"Server17",-349,"total",184
"Server18",-349,"none",44
"Server18",-349,"low",4
"Server18",-349,"medium",15
"Server18",-349,"high",7
"Server18",-349,"critical",4
"Server18",-349,"total",74
"Server19",-349,"none",60
"Server19",-349,"low",5
"Server19",-349,"medium",20
"Server19",-349,"high",10
"Server19",-349,"critical",5
"Server19",-349,"total",100
"Server20",-349,"none",46
"Server20",-349,"low",4
"Server20",-349,"medium",15
"Server20",-349,"high",8
"Server20",-349,"critical",4
"Server20",-349,"total",77
"Server21",-349,"none",57
"Server21",-349,"low",5
"Server21",-349,"medium",19
"Server21",-349,"high",10
"Server21",-349,"critical",5
"Server21",-349,"total",95
"Server22",-349,"none",46
"Server22",-349,"low",4
"Server22",-349,"medium",15
"Server22",-349,"high",8
"Server22",-349,"critical",4
"Server22",-349,"total",76
"Server23",-349,"none",97
"Server23",-349,"low",8
"Server23",-349,"medium",32
"Server23",-349,"high",16
"Server23",-349,"critical",8
"Server23",-349,"total",161
"Server24",-349,"none",70
"Server24",-349,"low",6
"Server24",-349,"medium",23
"Server24",-349,"high",12
"Server24",-349,"critical",6
"Server24",-349,"total",117
"Server25",-349,"none",84
"Server25",-349,"low",7
"Server25",-349,"medium",28
"Server25",-349,"high",14
"Server25",-349,"critical",7
"Server25",-349,"total",140
"Server26",-349,"none",41
"Server26",-349,"low",3
"Server26",-349,"medium",14
"Server26",-349,"high",7
"Server26",-349,"critical",3
"Server26",-349,"total",68
"Server27",-349,"none",96
"Server27",-349,"low",8
"Server27",-349,"medium",32
"Server27",-349,"high",16
"Server27",-349,"critical",8
"Server27",-349,"total",160
"Server28",-349,"none",71
"Server28",-349,"low",6
"Server28",-349,"medium",24
"Server28",-349,"high",12
"Server28",-349,"critical",6
"Server28",-349,"total",119
"Server29",-349,"none",23
"Server29",-349,"low",2
"Server29",-349,"medium",8
"Server29",-349,"high",4
"Server29",-349,"critical",2
"Server29",-349,"total",39
"Server30",-349,"none",34
"Server30",-349,"low",3
"Server30",-349,"medium",11
"Server30",-349,"high",6
"Server30",-349,"critical",3
"Server30",-349,"total",57
"Server31",-349,"none",109
"Server31",-349,"low",9
"Server31",-349,"medium",36
"Server31",-349,"high",18
"Server31",-349,"critical",9
"Server31",-349,"total",181
"Server32",-349,"none",92
"Server32",-349,"low",8
"Server32",-349,"medium",31
"Server32",-349,"high",15
"Server32",-349,"critical",8
"Server32",-349,"total",154
"Server33",-349,"none",42
"Server33",-349,"low",4
"Server33",-349,"medium",14
"Server33",-349,"high",7
"Server33",-349,"critical",4
"Server33",-349,"total",70
"Server34",-349,"none",56
"Server34",-349,"low",5
"Server34",-349,"medium",19
"Server34",-349,"high",9
"Server34",-349,"critical",5
"Server34",-349,"total",94
"Server35",-349,"none",34
"Server35",-349,"low",3
"Server35",-349,"medium",11
"Server35",-349,"high",6
"Server35",-349,"critical",3
"Server35",-349,"total",56
"Server36",-349,"none",79
"Server36",-349,"low",7
"Server36",-349,"medium",26
"Server36",-349,"high",13
"Server36",-349,"critical",7
"Server36",-349,"total",132
"Server37",-349,"none",94
"Server37",-349,"low",8
"Server37",-349,"medium",31
"Server37",-349,"high",16
"Server37",-349,"critical",8
"Server37",-349,"total",157
"Server38",-349,"none",98
"Server38",-349,"low",8
"Server38",-349,"medium",33
"Server38",-349,"high",16
"Server38",-349,"critical",8
"Server38",-349,"total",163
"Server39",-349,"none",104
"Server39",-349,"low",9
"Server39",-349,"medium",35
"Server39",-349,"high",17
"Server39",-349,"critical",9
"Server39",-349,"total",174
"Server40",-349,"none",34
"Server40",-349,"low",3
"Server40",-349,"medium",11
"Server40",-349,"high",6
"Server40",-349,"critical",3
"Server40",-349,"total",57
"Server41",-349,"none",80
"Server41",-349,"low",7
"Server41",-349,"medium",27
"Server41",-349,"high",13
"Server41",-349,"critical",7
"Server41",-349,"total",134
"Server42",-349,"none",82
"Server42",-349,"low",7
"Server42",-349,"medium",27
"Server42",-349,"high",14
"Server42",-349,"critical",7
"Server42",-349,"total",137
"Server43",-349,"none",46
"Server43",-349,"low",4
"Server43",-349,"medium",15
"Server43",-349,"high",8
"Server43",-349,"critical",4
"Server43",-349,"total",77
"Server44",-349,"none",71
"Server44",-349,"low",6
"Server44",-349,"medium",24
"Server44",-349,"high",12
"Server44",-349,"critical",6
"Server44",-349,"total",119
"Server45",-349,"none",68
"Server45",-349,"low",6
"Server45",-349,"medium",23
"Server45",-349,"high",11
"Server45",-349,"critical",6
"Server45",-349,"total",114
"Server46",-349,"none",46
"Server46",-349,"low",4
"Server46",-349,"medium",15
"Server46",-349,"high",8
"Server46",-349,"critical",4
"Server46",-349,"total",77
"Server47",-349,"none",115
"Server47",-349,"low",10
"Server47",-349,"medium",38
"Server47",-349,"high",19
"Server47",-349,"critical",10
"Server47",-349,"total",191
"Server48",-349,"none",70
"Server48",-349,"low",6
"Server48",-349,"medium",23
"Server48",-349,"high",12
"Server48",-349,"critical",6
"Server48",-349,"total",116
"Server49",-349,"none",55
"Server49",-349,"low",5
"Server49",-349,"medium",18
"Server49",-349,"high",9
"Server49",-349,"critical",5
"Server49",-349,"total",92
"Server50",-349,"none",59
"Server50",-349,"low",5
"Server50",-349,"medium",20
"Server50",-349,"high",10
"Server50",-349,"critical",5
"Server50",-349,"total",99
"Server51",-349,"none",83
"Server51",-349,"low",7
"Server51",-349,"medium",28
"Server51",-349,"high",14
"Server51",-349,"critical",7
"Server51",-349,"total",139
"Server52",-349,"none",90
"Server52",-349,"low",8
"Server52",-349,"medium",30
"Server52",-349,"high",15
"Server52",-349,"critical",8
"Server52",-349,"total",150
"Server53",-349,"none",94
"Server53",-349,"low",8
"Server53",-349,"medium",31
"Server53",-349,"high",16
"Server53",-349,"critical",8
"Server53",-349,"total",157
"Server54",-349,"none",58
"Server54",-349,"low",5
"Server54",-349,"medium",19
"Server54",-349,"high",10
"Server54",-349,"critical",5
"Server54",-349,"total",97
"Server55",-349,"none",65
"Server55",-349,"low",5
"Server55",-349,"medium",22
"Server55",-349,"high",11
"Server55",-349,"critical",5
"Server55",-349,"total",108
"Server56",-349,"none",33
"Server56",-349,"low",3
"Server56",-349,"medium",11
"Server56",-349,"high",6
"Server56",-349,"critical",3
"Server56",-349,"total",55
"Server57",-349,"none",92
"Server57",-349,"low",8
"Server57",-349,"medium",31
"Server57",-349,"high",15
"Server57",-349,"critical",8
"Server57",-349,"total",154
"Server58",-349,"none",32
"Server58",-349,"low",3
"Server58",-349,"medium",11
"Server58",-349,"high",5
"Server58",-349,"critical",3
"Server58",-349,"total",54
"Server59",-349,"none",83
"Server59",-349,"low",7
"Server59",-349,"medium",28
"Server59",-349,"high",14
"Server59",-349,"critical",7
"Server59",-349,"total",138
"Server60",-349,"none",95
"Server60",-349,"low",8
"Server60",-349,"medium",32
"Server60",-349,"high",16
"Server60",-349,"critical",8
"Server60",-349,"total",158
"Server61",-349,"none",38
"Server61",-349,"low",3
"Server61",-349,"medium",13
"Server61",-349,"high",6
"Server61",-349,"critical",3
"Server61",-349,"total",63
"Server62",-349,"none",86
"Server62",-349,"low",7
"Server62",-349,"medium",29
"Server62",-349,"high",14
"Server62",-349,"critical",7
"Server62",-349,"total",143
"Server63",-349,"none",89
"Server63",-349,"low",7
"Server63",-349,"medium",30
"Server63",-349,"high",15
"Server63",-349,"critical",7
"Server63",-349,"total",148
"Server64",-349,"none",100
"Server64",-349,"low",8
"Server64",-349,"medium",33
"Server64",-349,"high",17
"Server64",-349,"critical",8
"Server64",-349,"total",166
"Server65",-349,"none",91
"Server65",-349,"low",8
"Server65",-349,"medium",30
"Server65",-349,"high",15
"Server65",-349,"critical",8
"Server65",-349,"total",151
"Server66",-349,"none",41
"Server66",-349,"low",3
"Server66",-349,"medium",14
"Server66",-349,"high",7
"Server66",-349,"critical",3
"Server66",-349,"total",68
"Server67",-349,"none",94
"Server67",-349,"low",8
"Server67",-349,"medium",31
"Server67",-349,"high",16
"Server67",-349,"critical",8
"Server67",-349,"total",156
"Server68",-349,"none",58
"Server68",-349,"low",5
"Server68",-349,"medium",19
"Server68",-349,"high",10
"Server68",-349,"critical",5
"Server68",-349,"total",97
"Server69",-349,"none",92
"Server69",-349,"low",8
"Server69",-349,"medium",31
"Server69",-349,"high",15
"Server69",-349,"critical",8
"Server69",-349,"total",153
"Server70",-349,"none",68
"Server70",-349,"low",6
"Server70",-349,"medium",23
"Server70",-349,"high",11
"Server70",-349,"critical",6
"Server70",-349,"total",114
"Server71",-349,"none",47
"Server71",-349,"low",4
"Server71",-349,"medium",16
"Server71",-349,"high",8
"Server71",-349,"critical",4
"Server71",-349,"total",79
"Server72",-349,"none",86
"Server72",-349,"low",7
"Server72",-349,"medium",29
"Server72",-349,"high",14
"Server72",-349,"critical",7
"Server72",-349,"total",143
"Server73",-349,"none",47
"Server73",-349,"low",4
"Server73",-349,"medium",16
"Server73",-349,"high",8
"Server73",-349,"critical",4
"Server73",-349,"total",79
"Server74",-349,"none",53
"Server74",-349,"low",4
"Server74",-349,"medium",18
"Server74",-349,"high",9
"Server74",-349,"critical",4
"Server74",-349,"total",88
"Server75",-349,"none",33
"Server75",-349,"low",3
"Server75",-349,"medium",11
"Server75",-349,"high",6
"Server75",-349,"critical",3
"Server75",-349,"total",55
"Server76",-349,"none",107
"Server76",-349,"low",9
"Server76",-349,"medium",36
"Server76",-349,"high",18
"Server76",-349,"critical",9
"Server76",-349,"total",179
"Server77",-349,"none",37
"Server77",-349,"low",3
"Server77",-349,"medium",12
"Server77",-349,"high",6
"Server77",-349,"critical",3
"Server77",-349,"total",61
"Server78",-349,"none",101
"Server78",-349,"low",8
"Server78",-349,"medium",34
"Server78",-349,"high",17
"Server78",-349,"critical",8
"Server78",-349,"total",169
"Server79",-349,"none",30
"Server79",-349,"low",2
"Server79",-349,"medium",10
"Server79",-349,"high",5
"Server79",-349,"critical",2
"Server79",-349,"total",50
"Server80",-349,"none",94
"Server80",-349,"low",8
"Server80",-349,"medium",31
"Server80",-349,"high",16
"Server80",-349,"critical",8
"Server80",-349,"total",157
"Server81",-349,"none",101
"Server81",-349,"low",8
"Server81",-349,"medium",34
"Server81",-349,"high",17
"Server81",-349,"critical",8
"Server81",-349,"total",168
"Server82",-349,"none",117
"Server82",-349,"low",10
"Server82",-349,"medium",39
"Server82",-349,"high",20
"Server82",-349,"critical",10
"Server82",-349,"total",195
"Server83",-349,"none",62
"Server83",-349,"low",5
"Server83",-349,"medium",21
"Server83",-349,"high",10
"Server83",-349,"critical",5
"Server83",-349,"total",103
"Server84",-349,"none",35
"Server84",-349,"low",3
"Server84",-349,"medium",12
"Server84",-349,"high",6
"Server84",-349,"critical",3
"Server84",-349,"total",59
"Server85",-349,"none",98
"Server85",-349,"low",8
"Server85",-349,"medium",33
"Server85",-349,"high",16
"Server85",-349,"critical",8
"Server85",-349,"total",163
"Server86",-349,"none",48
"Server86",-349,"low",4
"Server86",-349,"medium",16
"Server86",-349,"high",8
"Server86",-349,"critical",4
"Server86",-349,"total",80
"Server87",-349,"none",55
"Server87",-349,"low",5
"Server87",-349,"medium",18
"Server87",-349,"high",9
"Server87",-349,"critical",5
"Server87",-349,"total",92
"Server88",-349,"none",74
"Server88",-349,"low",6
"Server88",-349,"medium",25
"Server88",-349,"high",12
"Server88",-349,"critical",6
"Server88",-349,"total",123
"Server89",-349,"none",46
"Server89",-349,"low",4
"Server89",-349,"medium",15
"Server89",-349,"high",8
"Server89",-349,"critical",4
"Server89",-349,"total",76
"Server90",-349,"none",44
"Server90",-349,"low",4
"Server90",-349,"medium",15
"Server90",-349,"high",7
"Server90",-349,"critical",4
"Server90",-349,"total",74
"Server91",-349,"none",95
"Server91",-349,"low",8
"Server91",-349,"medium",32
"Server91",-349,"high",16
"Server91",-349,"critical",8
"Server91",-349,"total",159
"Server92",-349,"none",91
"Server92",-349,"low",8
"Server92",-349,"medium",30
"Server92",-349,"high",15
"Server92",-349,"critical",8
"Server92",-349,"total",152
"Server93",-349,"none",44
"Server93",-349,"low",4
"Server93",-349,"medium",15
"Server93",-349,"high",7
"Server93",-349,"critical",4
"Server93",-349,"total",74
"Server94",-349,"none",113
"Server94",-349,"low",9
"Server94",-349,"medium",38
"Server94",-349,"high",19
"Server94",-349,"critical",9
"Server94",-349,"total",188
"Server95",-349,"none",111
"Server95",-349,"low",9
"Server95",-349,"medium",37
"Server95",-349,"high",18
"Server95",-349,"critical",9
"Server95",-349,"total",185
"Server96",-349,"none",115
"Server96",-349,"low",10
"Server96",-349,"medium",38
"Server96",-349,"high",19
"Server96",-349,"critical",10
"Server96",-349,"total",192
"Server97",-349,"none",59
"Server97",-349,"low",5
"Server97",-349,"medium",20
"Server97",-349,"high",10
"Server97",-349,"critical",5
"Server97",-349,"total",99
"Server98",-349,"none",89
"Server98",-349,"low",7
"Server98",-349,"medium",30
"Server98",-349,"high",15
"Server98",-349,"critical",7
"Server98",-349,"total",148
"Server99",-349,"none",92
"Server99",-349,"low",8
"Server99",-349,"medium",31
"Server99",-349,"high",15
"Server99",-349,"critical",8
"Server99",-349,"total",154
"Server0",-348,"none",77
"Server0",-348,"low",6
"Server0",-348,"medium",26
"Server0",-348,"high",13
"Server0",-348,"critical",6
"Server0",-348,"total",128
"Server1",-348,"none",104
"Server1",-348,"low",9
"Server1",-348,"medium",35
"Server1",-348,"high",17
"Server1",-348,"critical",9
"Server1",-348,"total",174
"Server2",-348,"none",103
"Server2",-348,"low",9
"Server2",-348,"medium",34
"Server2",-348,"high",17
"Server2",-348,"critical",9
"Server2",-348,"total",172
"Server3",-348,"none",43
"Server3",-348,"low",4
"Server3",-348,"medium",14
"Server3",-348,"high",7
"Server3",-348,"critical",4
"Server3",-348,"total",71
"Server4",-348,"none",47
"Server4",-348,"low",4
"Server4",-348,"medium",16
"Server4",-348,"high",8
"Server4",-348,"critical",4
"Server4",-348,"total",79
"Server5",-348,"none",70
"Server5",-348,"low",6
"Server5",-348,"medium",23
"Server5",-348,"high",12
"Server5",-348,"critical",6
"Server5",-348,"total",117
"Server6",-348,"none",82
"Server6",-348,"low",7
"Server6",-348,"medium",27
"Server6",-348,"high",14
"Server6",-348,"critical",7
"Server6",-348,"total",136
"Server7",-348,"none",88
"Server7",-348,"low",7
"Server7",-348,"medium",29
"Server7",-348,"high",15
"Server7",-348,"critical",7
"Server7",-348,"total",146
"Server8",-348,"none",68
"Server8",-348,"low",6
"Server8",-348,"medium",23
"Server8",-348,"high",11
"Server8",-348,"critical",6
"Server8",-348,"total",114
"Server9",-348,"none",100
"Server9",-348,"low",8
"Server9",-348,"medium",33
"Server9",-348,"high",17
"Server9",-348,"critical",8
"Server9",-348,"total",166
"Server10",-348,"none",98
"Server10",-348,"low",8
"Server10",-348,"medium",33
"Server10",-348,"high",16
"Server10",-348,"critical",8
"Server10",-348,"total",163
"Server11",-348,"none",50
"Server11",-348,"low",4
"Server11",-348,"medium",17
"Server11",-348,"high",8
"Server11",-348,"critical",4
"Server11",-348,"total",83
"Server12",-348,"none",43
"Server12",-348,"low",4
"Server12",-348,"medium",14
"Server12",-348,"high",7
"Server12",-348,"critical",4
"Server12",-348,"total",72
"Server13",-348,"none",48
"Server13",-348,"low",4
"Server13",-348,"medium",16
"Server13",-348,"high",8
"Server13",-348,"critical",4
"Server13",-348,"total",80
"Server14",-348,"none",44
"Server14",-348,"low",4
"Server14",-348,"medium",15
"Server14",-348,"high",7
"Server14",-348,"critical",4
"Server14",-348,"total",74
"Server15",-348,"none",100
"Server15",-348,"low",8
"Server15",-348,"medium",33
"Server15",-348,"high",17
"Server15",-348,"critical",8
"Server15",-348,"total",166
"Server16",-348,"none",94
"Server16",-348,"low",8
"Server16",-348,"medium",31
"Server16",-348,"high",16
"Server16",-348,"critical",8
"Server16",-348,"total",157
"Server17",-348,"none",110
"Server17",-348,"low",9
"Server17",-348,"medium",37
"Server17",-348,"high",18
"Server17",-348,"critical",9
"Server17",-348,"total",183
"Server18",-348,"none",44
"Server18",-348,"low",4
"Server18",-348,"medium",15
"Server18",-348,"high",7
"Server18",-348,"critical",4
"Server18",-348,"total",74
"Server19",-348,"none",60
"Server19",-348,"low",5
"Server19",-348,"medium",20
"Server19",-348,"high",10
"Server19",-348,"critical",5
"Server19",-348,"total",100
"Server20",-348,"none",46
"Server20",-348,"low",4
"Server20",-348,"medium",15
"Server20",-348,"high",8
"Server20",-348,"critical",4
"Server20",-348,"total",77
"Server21",-348,"none",57
"Server21",-348,"low",5
"Server21",-348,"medium",19
"Server21",-348,"high",10
"Server21",-348,"critical",5
"Server21",-348,"total",95
"Server22",-348,"none",44
"Server22",-348,"low",4
"Server22",-348,"medium",15
"Server22",-348,"high",7
"Server22",-348,"critical",4
"Server22",-348,"total",74
"Server23",-348,"none",97
"Server23",-348,"low",8
"Server23",-348,"medium",32
"Server23",-348,"high",16
"Server23",-348,"critical",8
"Server23",-348,"total",161
"Server24",-348,"none",70
"Server24",-348,"low",6
"Server24",-348,"medium",23
"Server24",-348,"high",12
"Server24",-348,"critical",6
"Server24",-348,"total",117
"Server25",-348,"none",82
"Server25",-348,"low",7
"Server25",-348,"medium",27
"Server25",-348,"high",14
"Server25",-348,"critical",7
"Server25",-348,"total",137
"Server26",-348,"none",38
"Server26",-348,"low",3
"Server26",-348,"medium",13
"Server26",-348,"high",6
"Server26",-348,"critical",3
"Server26",-348,"total",64
"Server27",-348,"none",96
"Server27",-348,"low",8
"Server27",-348,"medium",32
"Server27",-348,"high",16
"Server27",-348,"critical",8
"Server27",-348,"total",160
"Server28",-348,"none",71
"Server28",-348,"low",6
"Server28",-348,"medium",24
"Server28",-348,"high",12
"Server28",-348,"critical",6
"Server28",-348,"total",119
"Server29",-348,"none",23
"Server29",-348,"low",2
"Server29",-348,"medium",8
"Server29",-348,"high",4
"Server29",-348,"critical",2
"Server29",-348,"total",39
"Server30",-348,"none",34
"Server30",-348,"low",3
"Server30",-348,"medium",11
"Server30",-348,"high",6
"Server30",-348,"critical",3
"Server30",-348,"total",57
"Server31",-348,"none",106
"Server31",-348,"low",9
"Server31",-348,"medium",35
"Server31",-348,"high",18
"Server31",-348,"critical",9
"Server31",-348,"total",177
"Server32",-348,"none",92
"Server32",-348,"low",8
"Server32",-348,"medium",31
"Server32",-348,"high",15
"Server32",-348,"critical",8
"Server32",-348,"total",154
"Server33",-348,"none",41
"Server33",-348,"low",3
"Server33",-348,"medium",14
"Server33",-348,"high",7
